stepId;ReactionNumberId;koNumberIds;ecNumberIds;stochCoeff;compoundId;typeOfCompound;reversibility;taxonomy;reactionX;reactionY;CompoundX;CompoundY;reactionAbbr;compoundAbbr;keyComp
0;lipopolysaccharide N-acetylglucosaminyltransferase	 UDP-N-acetylglucosamine-lipopolysaccharide N-acetylglucosaminyltransferase	 uridine diphosphoacetylglucosamine-lipopolysaccharide acetylglucosaminyltransferase	 UDP-N-acetyl-D-glucosamine:lipopolysaccharide N-acetyl-D-glucosaminyltransferase U00000;;2.4.1.56;;;;irreversible;;0;0;;;lipopolysaccharide N-acetylglucosaminyltransferase;;true
1;alpha-maltose-1-phosphate synthase	 glgM (gene name) U00001;;2.4.1.342;;;;irreversible;;0;50;;;alpha-maltose-1-phosphate synthase;;true
2;sucrose synthase	 UDPglucose-fructose glucosyltransferase	 sucrose synthetase	 sucrose-UDP glucosyltransferase	 sucrose-uridine diphosphate glucosyltransferase	 uridine diphosphoglucose-fructose glucosyltransferase	 NDP-glucose:D-fructose 2-alpha-D-glucosyltransferase U00002;;2.4.1.13;;;;irreversible;;0;100;;;sucrose synthase;;true
3;Deleted entry U00003;;2.4.1.57;;;;irreversible;;0;150;;;Deleted entry;;true
4;sucrose-phosphate synthase	 UDP-glucose---fructose-phosphate glucosyltransferase	 sucrosephosphate---UDP glucosyltransferase	 UDP-glucose-fructose-phosphate glucosyltransferase	 SPS	 uridine diphosphoglucose-fructose phosphate glucosyltransferase	 sucrose 6-phosphate synthase	 sucrose phosphate synthetase	 sucrose phosphate-uridine diphosphate glucosyltransferase	 sucrose phosphate synthase	 UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase U00004;;2.4.1.14;;;;irreversible;;0;200;;;sucrose-phosphate synthase;;true
5;GDP-Man:Man3GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase	 ALG11	 ALG11 mannosyltransferase	 LEW3 (gene name)	 At2G40190 (gene name)	 gmd3 (gene name)	 galactomannan deficiency protein 3	 GDP-mannose:glycolipid 1,2-alpha-D-mannosyltransferase	 glycolipid 2-alpha-mannosyltransferase	 GDP-mannose:glycolipid 2-alpha-D-mannosyltransferase	 GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase	 GDP-alpha-D-mannose:D-Man-alpha-(1->3)-[D-Man-alpha-(1->6)]-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol 2-alpha-D-mannosyltransferase U00005;;2.4.1.131;;;;irreversible;;0;250;;;GDP-Man:Man3GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase;;true
6;UDP-GlcNAc:ribostamycin N-acetylglucosaminyltransferase	 neoK (gene name) U00006;;2.4.1.285;;;;irreversible;;0;300;;;UDP-GlcNAc:ribostamycin N-acetylglucosaminyltransferase;;true
7;GDP-Man:Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase	 Alg2 mannosyltransferase (ambiguous)	 ALG2 (gene name, ambiguous)	 glycolipid 3-alpha-mannosyltransferase	 GDP-mannose:glycolipid 3-alpha-D-mannosyltransferase	 GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase	 GDP-D-mannose:D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol 3-alpha-mannosyltransferase U00007;;2.4.1.132;;;;irreversible;;0;350;;;GDP-Man:Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase;;true
8;alpha,alpha-trehalose phosphorylase (configuration-retaining)	 trehalose phosphorylase[ambiguous] U00008;;2.4.1.231;;;;irreversible;;0;400;;;alpha,alpha-trehalose phosphorylase (configuration-retaining);;true
9;poly(glycerol-phosphate) alpha-glucosyltransferase	 UDP glucose-poly(glycerol-phosphate) alpha-glucosyltransferase	 uridine diphosphoglucose-poly(glycerol-phosphate) alpha-glucosyltransferase	 tagE (gene name)	 UDP-glucose:poly(glycerol-phosphate) alpha-D-glucosyltransferase U00009;;2.4.1.52;;;;irreversible;;0;450;;;poly(glycerol-phosphate) alpha-glucosyltransferase;;true
10;2-deoxystreptamine N-acetyl-D-glucosaminyltransferase	 btrM (gene name)	 neoD (gene name)	 kanF (gene name) U00010;;2.4.1.283;;;;irreversible;;0;500;;;2-deoxystreptamine N-acetyl-D-glucosaminyltransferase;;true
11;N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase	 UDP-GlcNAc:dolichyl-pyrophosphoryl-GlcNAc GlcNAc transferase	 uridine diphosphoacetylglucosamine-dolichylacetylglucosamine pyrophosphate acetylglucosaminyltransferase	 N,N'-diacetylchitobiosylpyrophosphoryldolichol synthase	 UDP-N-acetyl-D-glucosamine:N-acetyl-D-glucosaminyl-diphosphodolichol N-acetyl-D-glucosaminyltransferase U00011;;2.4.1.141;;;;irreversible;;0;550;;;N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase;;true
12;N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase	 PglA U00012;;2.4.1.290;;;;irreversible;;0;600;;;N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase;;true
13;2.4.2.- U00013;;2.4.2.-;;;;irreversible;;0;650;;;2.4.2.-;;true
14;UDP-GalNAc:alpha-D-GalNAc-diphosphoundecaprenol alpha-1,3-N-acetylgalactosaminyltransferase	 WbnH U00014;;2.4.1.306;;;;irreversible;;0;700;;;UDP-GalNAc:alpha-D-GalNAc-diphosphoundecaprenol alpha-1,3-N-acetylgalactosaminyltransferase;;true
15;diglucosyl diacylglycerol synthase (1,2-linking)	 monoglucosyl diacylglycerol (1->2) glucosyltransferase	 MGlcDAG (1->2) glucosyltransferase	 DGlcDAG synthase (ambiguous)	 UDP-glucose:1,2-diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol (1->2) glucosyltransferase	 diglucosyl diacylglycerol synthase U00015;;2.4.1.208;;;;irreversible;;0;750;;;diglucosyl diacylglycerol synthase (1,2-linking);;true
16;Transferred to 2.4.1.336 and 2.4.1.337 U00016;;2.4.1.157;;;;irreversible;;0;800;;;Transferred to 2.4.1.336 and 2.4.1.337;;true
17;alpha,alpha-trehalose synthase	 trehalose synthase	 trehalose synthetase	 UDP-glucose:glucose 1-glucosyltransferase	 TreT	 PhGT	 ADP-glucose:D-glucose 1-alpha-D-glucosyltransferase U00017;;2.4.1.245;;;;irreversible;;0;850;;;alpha,alpha-trehalose synthase;;true
18;GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase	 GDP-Man:Man2GlcNAc2-PP-Dol alpha-1,6-mannosyltransferase	 Alg2 mannosyltransferase (ambiguous)	 ALG2 (gene name, ambiguous)	 GDP-Man:Man1GlcNAc2-PP-dolichol mannosyltransferase (ambiguous)	 GDP-D-mannose:D-Man-alpha-(1->3)-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-6-mannosyltransferase U00018;;2.4.1.257;;;;irreversible;;0;900;;;GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase;;true
